repo,tool,gt_imp_july,gt_imp_now,gt_impT_july,gt_impT_now,gt_all_july,gt_all_now,gt_counts_ok,july_n_all_raw,now_gt_all_tsv_lines,july_scores,now_main,now_main_empty,now_warm_cache,emptymain_source,verdict
shomali11__xredis,syft,2,2,6,6,6,6,yes,7,6,6/0/0/2/4/0/6/0/0,6/0/0/2/4/0/6/0/0,,,no,match
shomali11__xredis,trivy,2,2,6,6,6,6,yes,7,6,6/0/0/2/4/0/6/0/0,6/0/0/2/4/0/6/0/0,,,no,match
shomali11__xredis,cdxgen,2,2,6,6,6,6,yes,7,6,2/0/4/2/0/0/2/0/4,2/0/4/2/0/0/2/0/4,,,no,match
shomali11__xredis,cyclonedx-gomod,2,2,6,6,6,6,yes,7,6,2/0/4/2/0/0/2/0/4,2/0/4/2/0/0/2/0/4,,,no,match
shoobyban__sshman,syft,9,9,13,13,176,176,yes,177,176,18/0/158/9/9/0/13/5/0,18/0/158/9/9/0/13/5/0,,,no,match
shoobyban__sshman,trivy,9,9,13,13,176,176,yes,177,176,14/0/162/9/5/0/13/1/0,14/0/162/9/5/0/13/1/0,,,no,match
shoobyban__sshman,cdxgen,9,9,13,13,176,176,yes,177,176,14/0/162/9/5/0/13/1/0,14/0/162/9/5/0/13/1/0,,,no,match
shoobyban__sshman,cyclonedx-gomod,9,9,13,13,176,176,yes,177,176,10/0/166/9/1/0/9/1/4,10/0/166/9/1/0/9/1/4,,,no,match
shopify__toxiproxy,syft,21,21,21,21,52,52,yes,53,52,33/0/19/21/12/0/21/12/0,33/0/19/21/12/0/21/12/0,,,no,match
shopify__toxiproxy,trivy,21,21,21,21,52,52,yes,53,52,22/0/30/21/1/0/21/1/0,22/0/30/21/1/0/21/1/0,,,no,match
shopify__toxiproxy,cdxgen,21,21,21,21,52,52,yes,53,52,21/0/31/21/0/0/21/0/0,21/0/31/21/0/0/21/0/0,,,no,match
shopify__toxiproxy,cyclonedx-gomod,21,21,21,21,52,52,yes,53,52,21/0/31/21/0/0/21/0/0,21/0/31/21/0/0/21/0/0,,,no,match
shoriwe__fullproxy,syft,38,38,38,38,63,63,yes,64,63,50/0/13/38/12/0/38/12/0,50/0/13/38/12/0/38/12/0,,,no,match
shoriwe__fullproxy,trivy,38,38,38,38,63,63,yes,64,63,41/0/22/38/3/0/38/3/0,41/0/22/38/3/0/38/3/0,,,no,match
shoriwe__fullproxy,cdxgen,38,38,38,38,63,63,yes,64,63,38/0/25/38/0/0/38/0/0,38/0/25/38/0/0/38/0/0,,,no,match
shoriwe__fullproxy,cyclonedx-gomod,38,38,38,38,63,63,yes,64,63,38/0/25/38/0/0/38/0/0,38/0/25/38/0/0/38/0/0,,,no,match
shurcooL__githubql,syft,2,2,2,2,3,3,yes,4,3,2/0/1/2/0/0/2/0/0,2/0/1/2/0/0/2/0/0,,,no,match
shurcooL__githubql,trivy,2,2,2,2,3,3,yes,4,3,2/0/1/2/0/0/2/0/0,2/0/1/2/0/0/2/0/0,,,no,match
shurcooL__githubql,cdxgen,2,2,2,2,3,3,yes,4,3,2/0/1/2/0/0/2/0/0,2/0/1/2/0/0/2/0/0,,,no,match
shurcooL__githubql,cyclonedx-gomod,2,2,2,2,3,3,yes,4,3,2/0/1/2/0/0/2/0/0,2/0/1/2/0/0/2/0/0,,,no,match
shurcooL__gostatus,syft,6,6,6,6,6,6,yes,7,6,6/0/0/6/0/0/6/0/0,6/0/0/6/0/0/6/0/0,,,no,match
shurcooL__gostatus,trivy,6,6,6,6,6,6,yes,7,6,6/0/0/6/0/0/6/0/0,6/0/0/6/0/0/6/0/0,,,no,match
shurcooL__gostatus,cdxgen,6,6,6,6,6,6,yes,7,6,6/0/0/6/0/0/6/0/0,6/0/0/6/0/0/6/0/0,,,no,match
shurcooL__gostatus,cyclonedx-gomod,6,6,6,6,6,6,yes,7,6,6/0/0/6/0/0/6/0/0,6/0/0/6/0/0/6/0/0,,,no,match
shurcooL__vfsgen,syft,1,1,5,5,12,12,yes,13,12,5/0/7/1/4/0/5/0/0,5/0/7/1/4/0/5/0/0,,,no,match
shurcooL__vfsgen,trivy,1,1,5,5,12,12,yes,13,12,5/0/7/1/4/0/5/0/0,5/0/7/1/4/0/5/0/0,,,no,match
shurcooL__vfsgen,cdxgen,1,1,5,5,12,12,yes,13,12,1/0/11/1/0/0/1/0/4,1/0/11/1/0/0/1/0/4,,,no,match
shurcooL__vfsgen,cyclonedx-gomod,1,1,5,5,12,12,yes,13,12,2/0/10/1/1/0/2/0/3,2/0/10/1/1/0/2/0/3,,,no,match
siddontang__go-mysql,syft,21,21,22,22,41,41,yes,42,41,28/0/13/21/7/0/22/6/0,28/0/13/21/7/0/22/6/0,,,no,match
siddontang__go-mysql,trivy,21,21,22,22,41,41,yes,42,41,22/0/19/21/1/0/22/0/0,22/0/19/21/1/0/22/0/0,,,no,match
siddontang__go-mysql,cdxgen,21,21,22,22,41,41,yes,42,41,21/0/20/21/0/0/21/0/1,21/0/20/21/0/0/21/0/1,,,no,match
siddontang__go-mysql,cyclonedx-gomod,21,21,22,22,41,41,yes,42,41,21/0/20/21/0/0/21/0/1,21/0/20/21/0/0/21/0/1,,,no,match
siddontang__ledisdb,syft,13,13,13,13,34,34,yes,35,34,33/0/1/13/20/0/13/20/0,33/0/1/13/20/0/13/20/0,,,no,match
siddontang__ledisdb,trivy,13,13,13,13,34,34,yes,35,34,34/0/0/13/21/0/13/21/0,34/0/0/13/21/0/13/21/0,,,no,match
siddontang__ledisdb,cdxgen,13,13,13,13,34,34,yes,35,34,13/0/21/13/0/0/13/0/0,13/0/21/13/0/0/13/0/0,,,no,match
siddontang__ledisdb,cyclonedx-gomod,13,13,13,13,34,34,yes,35,34,13/0/21/13/0/0/13/0/0,13/0/21/13/0/0/13/0/0,,,no,match
sideshow__apns2,syft,7,7,11,11,18,18,yes,19,18,12/0/6/7/5/0/11/1/0,12/0/6/7/5/0/11/1/0,,,no,match
sideshow__apns2,trivy,7,7,11,11,18,18,yes,19,18,11/0/7/7/4/0/11/0/0,11/0/7/7/4/0/11/0/0,,,no,match
sideshow__apns2,cdxgen,7,7,11,11,18,18,yes,19,18,11/0/7/7/4/0/11/0/0,11/0/7/7/4/0/11/0/0,,,no,match
sideshow__apns2,cyclonedx-gomod,7,7,11,11,18,18,yes,19,18,7/0/11/7/0/0/7/0/4,7/0/11/7/0/0/7/0/4,,,no,match
sigstore__cosign,syft,258,258,262,262,787,787,yes,788,787,339/0/448/258/81/0/262/77/0,339/0/448/258/81/0/262/77/0,,,no,match
sigstore__cosign,trivy,258,258,262,262,787,787,yes,788,787,287/0/500/258/29/0/262/25/0,287/0/500/258/29/0/262/25/0,,,no,match
sigstore__cosign,cdxgen,258,258,262,262,787,787,yes,788,787,258/0/529/258/0/0/258/0/4,258/0/529/258/0/0/258/0/4,,,no,match
sigstore__cosign,cyclonedx-gomod,258,258,262,262,787,787,yes,788,787,271/0/516/256/15/2/256/15/6,271/0/516/256/15/2/256/15/6,,,no,match
sinhashubham95__bleep,syft,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
sinhashubham95__bleep,trivy,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
sinhashubham95__bleep,cdxgen,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
sinhashubham95__bleep,cyclonedx-gomod,1,1,1,1,1,1,yes,2,1,1/0/0/1/0/0/1/0/0,1/0/0/1/0/0/1/0/0,,,no,match
sinhashubham95__go-actuator,syft,3,3,7,7,10,10,yes,11,10,8/0/2/3/5/0/7/1/0,8/0/2/3/5/0/7/1/0,,,no,match
sinhashubham95__go-actuator,trivy,3,3,7,7,10,10,yes,11,10,10/0/0/3/7/0/7/3/0,10/0/0/3/7/0/7/3/0,,,no,match
sinhashubham95__go-actuator,cdxgen,3,3,7,7,10,10,yes,11,10,3/0/7/3/0/0/3/0/4,3/0/7/3/0/0/3/0/4,,,no,match
sinhashubham95__go-actuator,cyclonedx-gomod,3,3,7,7,10,10,yes,11,10,3/0/7/3/0/0/3/0/4,3/0/7/3/0/0/3/0/4,,,no,match
sinhashubham95__moxy,syft,21,21,25,25,39,39,yes,40,39,27/0/12/21/6/0/25/2/0,27/0/12/21/6/0/25/2/0,,,no,match
sinhashubham95__moxy,trivy,21,21,25,25,39,39,yes,40,39,39/0/0/21/18/0/25/14/0,39/0/0/21/18/0/25/14/0,,,no,match
sinhashubham95__moxy,cdxgen,21,21,25,25,39,39,yes,40,39,21/0/18/21/0/0/21/0/4,21/0/18/21/0/0/21/0/4,,,no,match
sinhashubham95__moxy,cyclonedx-gomod,21,21,25,25,39,39,yes,40,39,24/0/15/21/3/0/21/3/4,24/0/15/21/3/0/21/3/4,,,no,match
sj14__dbbench,syft,62,62,67,67,247,247,yes,248,247,100/0/147/62/38/0/67/33/0,100/0/147/62/38/0/67/33/0,,,no,match
sj14__dbbench,trivy,62,62,67,67,247,247,yes,248,247,71/0/176/62/9/0/67/4/0,71/0/176/62/9/0/67/4/0,,,no,match
sj14__dbbench,cdxgen,62,62,67,67,247,247,yes,248,247,62/0/185/62/0/0/62/0/5,62/0/185/62/0/0/62/0/5,,,no,match
sj14__dbbench,cyclonedx-gomod,62,62,67,67,247,247,yes,248,247,65/0/182/62/3/0/62/3/5,65/0/182/62/3/0/62/3/5,,,no,match
skeema__skeema,syft,9,9,9,9,14,14,yes,15,14,12/0/2/9/3/0/9/3/0,12/0/2/9/3/0/9/3/0,,,no,match
skeema__skeema,trivy,9,9,9,9,14,14,yes,15,14,10/0/4/9/1/0/9/1/0,10/0/4/9/1/0/9/1/0,,,no,match
skeema__skeema,cdxgen,9,9,9,9,14,14,yes,15,14,10/0/4/9/1/0/9/1/0,10/0/4/9/1/0/9/1/0,,,no,match
skeema__skeema,cyclonedx-gomod,9,9,9,9,14,14,yes,15,14,9/0/5/9/0/0/9/0/0,9/0/5/9/0/0/9/0/0,,,no,match
skibish__ddns,syft,17,17,18,18,119,119,yes,120,119,32/0/87/17/15/0/18/14/0,32/0/87/17/15/0/18/14/0,,,no,match
skibish__ddns,trivy,17,17,18,18,119,119,yes,120,119,23/0/96/17/6/0/18/5/0,23/0/96/17/6/0/18/5/0,,,no,match
skibish__ddns,cdxgen,17,17,18,18,119,119,yes,120,119,17/0/102/17/0/0/17/0/1,17/0/102/17/0/0/17/0/1,,,no,match
skibish__ddns,cyclonedx-gomod,17,17,18,18,119,119,yes,120,119,22/0/97/17/5/0/17/5/1,22/0/97/17/5/0/17/5/1,,,no,match
slack-go__slack,syft,1,1,6,6,8,8,yes,9,8,7/0/1/1/6/0/6/1/0,7/0/1/1/6/0/6/1/0,,,no,match
slack-go__slack,trivy,1,1,6,6,8,8,yes,9,8,6/0/2/1/5/0/6/0/0,6/0/2/1/5/0/6/0/0,,,no,match
slack-go__slack,cdxgen,1,1,6,6,8,8,yes,9,8,1/0/7/1/0/0/1/0/5,1/0/7/1/0/0/1/0/5,,,no,match
slack-go__slack,cyclonedx-gomod,1,1,6,6,8,8,yes,9,8,1/0/7/1/0/0/1/0/5,1/0/7/1/0/0/1/0/5,,,no,match
slack-io__slacker,syft,5,5,5,5,12,12,yes,13,12,11/0/1/5/6/0/5/6/0,11/0/1/5/6/0/5/6/0,,,no,match
slack-io__slacker,trivy,5,5,5,5,12,12,yes,13,12,5/0/7/5/0/0/5/0/0,5/0/7/5/0/0/5/0/0,,,no,match
slack-io__slacker,cdxgen,5,5,5,5,12,12,yes,13,12,5/0/7/5/0/0/5/0/0,5/0/7/5/0/0/5/0/0,,,no,match
slack-io__slacker,cyclonedx-gomod,5,5,5,5,12,12,yes,13,12,5/0/7/5/0/0/5/0/0,5/0/7/5/0/0/5/0/0,,,no,match
slipros__roamer,syft,11,11,11,11,17,17,yes,18,17,12/21/5/11/22/0/11/22/0,12/21/5/11/22/0/11/22/0,,,no,match
slipros__roamer,trivy,11,11,11,11,17,17,yes,18,17,11/21/6/11/21/0/11/21/0,11/21/6/11/21/0/11/21/0,,,no,match
slipros__roamer,cdxgen,11,11,11,11,17,17,yes,18,17,11/8/6/11/8/0/11/8/0,11/8/6/11/8/0/11/8/0,,,no,match
slipros__roamer,cyclonedx-gomod,11,11,11,11,17,17,yes,18,17,10/0/7/10/0/1/10/0/1,10/0/7/10/0/1/10/0/1,,,no,match
slotix__dataflowkit,syft,32,32,35,35,51,51,yes,52,51,43/0/8/32/11/0/35/8/0,43/0/8/32/11/0/35/8/0,,,no,match
slotix__dataflowkit,trivy,32,32,35,35,51,51,yes,52,51,51/0/0/32/19/0/35/16/0,51/0/0/32/19/0/35/16/0,,,no,match
slotix__dataflowkit,cdxgen,32,32,35,35,51,51,yes,52,51,32/0/19/32/0/0/32/0/3,32/0/19/32/0/0/32/0/3,,,no,match
slotix__dataflowkit,cyclonedx-gomod,32,32,35,35,51,51,yes,52,51,34/0/17/32/2/0/32/2/3,34/0/17/32/2/0/32/2/3,,,no,match
smallnest__go-web-framework-benchmark,syft,128,128,128,128,277,277,yes,278,277,152/0/125/128/24/0/128/24/0,152/0/125/128/24/0/128/24/0,,,no,match
smallnest__go-web-framework-benchmark,trivy,128,128,128,128,277,277,yes,278,277,152/0/125/128/24/0/128/24/0,152/0/125/128/24/0/128/24/0,,,no,match
smallnest__go-web-framework-benchmark,cdxgen,128,128,128,128,277,277,yes,278,277,128/0/149/128/0/0/128/0/0,128/0/149/128/0/0/128/0/0,,,no,match
smallnest__go-web-framework-benchmark,cyclonedx-gomod,128,128,128,128,277,277,yes,278,277,NA,NA,,,no,match
smallnest__langgraphgo,syft,50,50,56,56,350,350,yes,351,350,206/13/144/50/169/0/56/163/0,206/13/144/50/169/0/56/163/0,,,no,match
smallnest__langgraphgo,trivy,50,50,56,56,350,350,yes,351,350,156/1/194/50/107/0/56/101/0,156/1/194/50/107/0/56/101/0,,,no,match
smallnest__langgraphgo,cdxgen,50,50,56,56,350,350,yes,351,350,145/0/205/50/95/0/53/92/3,145/0/205/50/95/0/53/92/3,,,no,match
smallnest__langgraphgo,cyclonedx-gomod,50,50,56,56,350,350,yes,351,350,52/0/298/50/2/0/50/2/6,52/0/298/50/2/0/50/2/6,,,no,match
smallnest__rpcx,syft,49,49,55,55,186,186,yes,187,186,82/0/104/49/33/0/55/27/0,82/0/104/49/33/0/55/27/0,,,no,match
smallnest__rpcx,trivy,49,49,55,55,186,186,yes,187,186,72/0/114/49/23/0/55/17/0,72/0/114/49/23/0/55/17/0,,,no,match
smallnest__rpcx,cdxgen,49,49,55,55,186,186,yes,187,186,49/0/137/49/0/0/49/0/6,49/0/137/49/0/0/49/0/6,,,no,match
smallnest__rpcx,cyclonedx-gomod,49,49,55,55,186,186,yes,187,186,62/0/124/49/13/0/49/13/6,62/0/124/49/13/0/49/13/6,,,no,match
smartystreets__goconvey,syft,4,4,4,4,24,24,yes,25,24,6/0/18/4/2/0/4/2/0,6/0/18/4/2/0/4/2/0,,,no,match
smartystreets__goconvey,trivy,4,4,4,4,24,24,yes,25,24,5/0/19/4/1/0/4/1/0,5/0/19/4/1/0/4/1/0,,,no,match
smartystreets__goconvey,cdxgen,4,4,4,4,24,24,yes,25,24,4/0/20/4/0/0/4/0/0,4/0/20/4/0/0/4/0/0,,,no,match
smartystreets__goconvey,cyclonedx-gomod,4,4,4,4,24,24,yes,25,24,5/0/19/4/1/0/4/1/0,5/0/19/4/1/0/4/1/0,,,no,match
soniah__gosnmp,syft,1,1,5,5,17,17,yes,18,17,8/3/9/1/10/0/5/6/0,8/3/9/1/10/0/5/6/0,,,no,match
soniah__gosnmp,trivy,1,1,5,5,17,17,yes,18,17,7/3/10/1/9/0/5/5/0,7/3/10/1/9/0/5/5/0,,,no,match
soniah__gosnmp,cdxgen,1,1,5,5,17,17,yes,18,17,1/0/16/1/0/0/1/0/4,1/0/16/1/0/0/1/0/4,,,no,match
soniah__gosnmp,cyclonedx-gomod,1,1,5,5,17,17,yes,18,17,1/0/16/1/0/0/1/0/4,1/0/16/1/0/0/1/0/4,,,no,match
sosedoff__pgweb,syft,35,35,39,39,86,86,yes,87,86,66/0/20/35/31/0/39/27/0,66/0/20/35/31/0/39/27/0,,,no,match
sosedoff__pgweb,trivy,35,35,39,39,86,86,yes,87,86,58/0/28/35/23/0/39/19/0,58/0/28/35/23/0/39/19/0,,,no,match
sosedoff__pgweb,cdxgen,35,35,39,39,86,86,yes,87,86,35/0/51/35/0/0/35/0/4,35/0/51/35/0/0/35/0/4,,,no,match
sosedoff__pgweb,cyclonedx-gomod,35,35,39,39,86,86,yes,87,86,46/0/40/35/11/0/35/11/4,46/0/40/35/11/0/35/11/4,,,no,match
sourcegraph__zoekt,syft,121,121,131,131,387,387,yes,388,387,177/0/210/121/56/0/131/46/0,177/0/210/121/56/0/131/46/0,,,no,match
sourcegraph__zoekt,trivy,121,121,131,131,387,387,yes,388,387,138/0/249/121/17/0/131/7/0,138/0/249/121/17/0/131/7/0,,,no,match
sourcegraph__zoekt,cdxgen,121,121,131,131,387,387,yes,388,387,121/0/266/121/0/0/121/0/10,121/0/266/121/0/0/121/0/10,,,no,match
sourcegraph__zoekt,cyclonedx-gomod,121,121,131,131,387,387,yes,388,387,126/0/261/120/6/1/120/6/11,126/0/261/120/6/1/120/6/11,,,no,match
soypat__godesim,syft,2,2,2,2,37,37,yes,38,37,11/0/26/2/9/0/2/9/0,11/0/26/2/9/0/2/9/0,,,no,match
soypat__godesim,trivy,2,2,2,2,37,37,yes,38,37,37/0/0/2/35/0/2/35/0,37/0/0/2/35/0/2/35/0,,,no,match
soypat__godesim,cdxgen,2,2,2,2,37,37,yes,38,37,2/0/35/2/0/0/2/0/0,2/0/35/2/0/0/2/0/0,,,no,match
soypat__godesim,cyclonedx-gomod,2,2,2,2,37,37,yes,38,37,2/0/35/2/0/0/2/0/0,2/0/35/2/0/0/2/0/0,,,no,match
spatial-go__geoos,syft,2,2,2,2,6,6,yes,7,6,3/0/3/2/1/0/2/1/0,3/0/3/2/1/0/2/1/0,,,no,match
spatial-go__geoos,trivy,2,2,2,2,6,6,yes,7,6,6/0/0/2/4/0/2/4/0,6/0/0/2/4/0/2/4/0,,,no,match
spatial-go__geoos,cdxgen,2,2,2,2,6,6,yes,7,6,2/0/4/2/0/0/2/0/0,2/0/4/2/0/0/2/0/0,,,no,match
spatial-go__geoos,cyclonedx-gomod,2,2,2,2,6,6,yes,7,6,2/0/4/2/0/0/2/0/0,2/0/4/2/0/0/2/0/0,,,no,match
spf13__afero,syft,1,1,1,1,4,4,yes,5,4,2/62/2/1/63/0/1/63/0,2/62/2/1/63/0/1/63/0,,,no,match
spf13__afero,trivy,1,1,1,1,4,4,yes,5,4,2/47/2/1/48/0/1/48/0,2/47/2/1/48/0/1/48/0,,,no,match
spf13__afero,cdxgen,1,1,1,1,4,4,yes,5,4,2/44/2/1/45/0/1/45/0,2/44/2/1/45/0/1/45/0,,,no,match
spf13__afero,cyclonedx-gomod,1,1,1,1,4,4,yes,5,4,1/0/3/1/0/0/1/0/0,1/0/3/1/0/0/1/0/0,,,no,match
spf13__cobra,syft,4,4,4,4,6,6,yes,7,6,6/0/0/4/2/0/4/2/0,6/0/0/4/2/0/4/2/0,,,no,match
spf13__cobra,trivy,4,4,4,4,6,6,yes,7,6,6/0/0/4/2/0/4/2/0,6/0/0/4/2/0/4/2/0,,,no,match
spf13__cobra,cdxgen,4,4,4,4,6,6,yes,7,6,4/0/2/4/0/0/4/0/0,4/0/2/4/0/0/4/0/0,,,no,match
spf13__cobra,cyclonedx-gomod,4,4,4,4,6,6,yes,7,6,5/0/1/4/1/0/4/1/0,5/0/1/4/1/0/4/1/0,,,no,match
spf13__viper,syft,11,11,15,15,25,25,yes,26,25,23/81/2/11/93/0/15/89/0,23/81/2/11/93/0/15/89/0,,,no,match
spf13__viper,trivy,11,11,15,15,25,25,yes,26,25,18/66/7/11/73/0/15/69/0,18/66/7/11/73/0/15/69/0,,,no,match
spf13__viper,cdxgen,11,11,15,15,25,25,yes,26,25,12/63/13/11/64/0/11/64/4,12/63/13/11/64/0/11/64/4,,,no,match
spf13__viper,cyclonedx-gomod,11,11,15,15,25,25,yes,26,25,11/0/14/11/0/0/11/0/4,11/0/14/11/0/0/11/0/4,,,no,match
spiffe__spire,syft,307,307,308,308,800,800,yes,801,800,395/0/405/307/88/0/308/87/0,395/0/405/307/88/0/308/87/0,,,no,match
spiffe__spire,trivy,307,307,308,308,800,800,yes,801,800,323/0/477/307/16/0/308/15/0,323/0/477/307/16/0/308/15/0,,,no,match
spiffe__spire,cdxgen,307,307,308,308,800,800,yes,801,800,307/0/493/307/0/0/307/0/1,307/0/493/307/0/0/307/0/1,,,no,match
spiffe__spire,cyclonedx-gomod,307,307,308,308,800,800,yes,801,800,320/0/480/306/14/1/306/14/2,320/0/480/306/14/1/306/14/2,,,no,match
spiral__roadrunner,syft,201,201,201,201,537,537,yes,538,537,235/0/302/201/34/0/201/34/0,235/0/302/201/34/0/201/34/0,,,no,match
spiral__roadrunner,trivy,201,201,201,201,537,537,yes,538,537,208/0/329/201/7/0/201/7/0,208/0/329/201/7/0/201/7/0,,,no,match
spiral__roadrunner,cdxgen,201,201,201,201,537,537,yes,538,537,201/0/336/201/0/0/201/0/0,201/0/336/201/0/0/201/0/0,,,no,match
spiral__roadrunner,cyclonedx-gomod,201,201,201,201,537,537,yes,538,537,204/0/333/198/6/3/198/6/3,204/0/333/198/6/3/198/6/3,,,no,match
sqs__goreturns,syft,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
sqs__goreturns,trivy,3,3,3,3,9,9,yes,10,9,9/0/0/3/6/0/3/6/0,9/0/0/3/6/0/3/6/0,,,no,match
sqs__goreturns,cdxgen,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
sqs__goreturns,cyclonedx-gomod,3,3,3,3,9,9,yes,10,9,3/0/6/3/0/0/3/0/0,3/0/6/3/0/0/3/0/0,,,no,match
src-d__hercules,syft,49,49,53,53,87,87,yes,88,87,72/1/15/48/25/1/52/21/1,72/1/15/48/25/1/52/21/1,,,no,match
src-d__hercules,trivy,49,49,53,53,87,87,yes,88,87,87/1/0/49/39/0/53/35/0,87/1/0/49/39/0/53/35/0,,,no,match
src-d__hercules,cdxgen,49,49,53,53,87,87,yes,88,87,49/0/38/49/0/0/49/0/4,49/0/38/49/0/0/49/0/4,,,no,match
src-d__hercules,cyclonedx-gomod,49,49,53,53,87,87,yes,88,87,53/1/34/48/6/1/48/6/5,53/1/34/48/6/1/48/6/5,,,no,match
ssgreg__journald,syft,1,1,4,4,4,4,yes,5,4,4/0/0/1/3/0/4/0/0,4/0/0/1/3/0/4/0/0,,,no,match
ssgreg__journald,trivy,1,1,4,4,4,4,yes,5,4,4/0/0/1/3/0/4/0/0,4/0/0/1/3/0/4/0/0,,,no,match
ssgreg__journald,cdxgen,1,1,4,4,4,4,yes,5,4,1/0/3/1/0/0/1/0/3,1/0/3/1/0/0/1/0/3,,,no,match
ssgreg__journald,cyclonedx-gomod,1,1,4,4,4,4,yes,5,4,1/0/3/1/0/0/1/0/3,1/0/3/1/0/0/1/0/3,,,no,match
stackerzzq__xj2go,syft,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
stackerzzq__xj2go,trivy,2,2,2,2,5,5,yes,6,5,5/0/0/2/3/0/2/3/0,5/0/0/2/3/0/2/3/0,,,no,match
stackerzzq__xj2go,cdxgen,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
stackerzzq__xj2go,cyclonedx-gomod,2,2,2,2,5,5,yes,6,5,2/0/3/2/0/0/2/0/0,2/0/3/2/0/0/2/0/0,,,no,match
stacktower-io__stacktower,syft,35,35,35,35,54,54,yes,55,54,47/5/7/35/17/0/35/17/0,47/5/7/35/17/0/35/17/0,,,no,match
stacktower-io__stacktower,trivy,35,35,35,35,54,54,yes,55,54,NA,NA,,,no,match
stacktower-io__stacktower,cdxgen,35,35,35,35,54,54,yes,55,54,35/5/19/35/5/0/35/5/0,35/5/19/35/5/0/35/5/0,,,no,match
stacktower-io__stacktower,cyclonedx-gomod,35,35,35,35,54,54,yes,55,54,39/0/15/35/4/0/35/4/0,39/0/15/35/4/0/35/4/0,,,no,match
starwalkn__kono,syft,54,54,61,61,128,128,yes,129,128,93/0/35/54/39/0/61/32/0,93/0/35/54/39/0/61/32/0,,,no,match
starwalkn__kono,trivy,54,54,61,61,128,128,yes,129,128,66/0/62/54/12/0/61/5/0,66/0/62/54/12/0/61/5/0,,,no,match
starwalkn__kono,cdxgen,54,54,61,61,128,128,yes,129,128,54/0/74/54/0/0/54/0/7,54/0/74/54/0/0/54/0/7,,,no,match
starwalkn__kono,cyclonedx-gomod,54,54,61,61,128,128,yes,129,128,57/0/71/54/3/0/54/3/7,57/0/71/54/3/0/54/3/7,,,no,match
steambap__captcha,syft,2,2,2,2,3,3,yes,4,3,2/2/1/2/2/0/2/2/0,2/2/1/2/2/0/2/2/0,,,no,match
steambap__captcha,trivy,2,2,2,2,3,3,yes,4,3,3/13/0/2/14/0/2/14/0,3/13/0/2/14/0/2/14/0,,,no,match
steambap__captcha,cdxgen,2,2,2,2,3,3,yes,4,3,2/0/1/2/0/0/2/0/0,2/0/1/2/0/0/2/0/0,,,no,match
steambap__captcha,cyclonedx-gomod,2,2,2,2,3,3,yes,4,3,2/0/1/2/0/0/2/0/0,2/0/1/2/0/0/2/0/0,,,no,match
steevin__neuron-cli,syft,69,69,69,69,118,118,yes,119,118,101/0/17/69/32/0/69/32/0,101/0/17/69/32/0/69/32/0,,,no,match
steevin__neuron-cli,trivy,69,69,69,69,118,118,yes,119,118,73/0/45/69/4/0/69/4/0,73/0/45/69/4/0/69/4/0,,,no,match
steevin__neuron-cli,cdxgen,69,69,69,69,118,118,yes,119,118,69/0/49/69/0/0/69/0/0,69/0/49/69/0/0/69/0/0,,,no,match
steevin__neuron-cli,cyclonedx-gomod,69,69,69,69,118,118,yes,119,118,73/0/45/69/4/0/69/4/0,73/0/45/69/4/0/69/4/0,,,no,match
stefanprodan__podinfo,syft,76,76,76,76,135,135,yes,136,135,97/0/38/76/21/0/76/21/0,97/0/38/76/21/0/76/21/0,,,no,match
stefanprodan__podinfo,trivy,76,76,76,76,135,135,yes,136,135,77/0/58/76/1/0/76/1/0,77/0/58/76/1/0/76/1/0,,,no,match
stefanprodan__podinfo,cdxgen,76,76,76,76,135,135,yes,136,135,76/0/59/76/0/0/76/0/0,76/0/59/76/0/0/76/0/0,,,no,match
stefanprodan__podinfo,cyclonedx-gomod,76,76,76,76,135,135,yes,136,135,77/0/58/76/1/0/76/1/0,77/0/58/76/1/0/76/1/0,,,no,match
stephenafamo__bob,syft,101,101,103,103,185,185,yes,186,185,155/0/30/101/54/0/103/52/0,155/0/30/101/54/0/103/52/0,,,no,match
stephenafamo__bob,trivy,101,101,103,103,185,185,yes,186,185,124/0/61/101/23/0/103/21/0,124/0/61/101/23/0/103/21/0,,,no,match
stephenafamo__bob,cdxgen,101,101,103,103,185,185,yes,186,185,101/0/84/101/0/0/101/0/2,101/0/84/101/0/0/101/0/2,,,no,match
stephenafamo__bob,cyclonedx-gomod,101,101,103,103,185,185,yes,186,185,117/0/68/101/16/0/101/16/2,117/0/68/101/16/0/101/16/2,,,no,match
